,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Year,Item_Outlet_Sales
13105,8,17.35,5019,0.027605646,1084,88.9856,1550,7996,4641,9294,16,3471.2168706637513
13106,10,17.85,9185,0.01123525,1989,211.856,1550,7996,3980,9294,23,9790.872621357812
13107,7,14.75,9185,0.089248129,1989,113.1518,1553,1553,5583,9294,33,4355.990194369997
13108,10,18.6,9185,0.077290355,1989,161.9236,1543,7996,4641,9294,13,5716.595098376552
13109,9,16.2,9185,0.050096661,1548,192.4162,1559,4655,5583,1559,35,11937.04664161083
13110,9,13.35,5019,0.014624135,1084,207.2638,1550,7996,4641,9294,16,8202.892089676925
13111,10,14.6,5019,0.04275079,2013,107.7254,1559,4655,5583,1559,35,6622.423490842127
13112,9,11.5,9185,0.020978072,858,132.8942,1550,7996,3980,9294,23,6090.588883495429
13113,10,5.175,9185,0.030402657,858,37.0874,1550,4655,3980,9294,21,1435.0965011626167
13114,9,17.35,9185,0.024591034,1426,74.8038,925,7996,5583,1805,22,425.14978412668034
13115,9,20.35,9185,0.061043068,1086,233.0616,1543,7996,4641,9294,13,8279.063041119607
13116,9,20.25,9185,0.025827578,1548,182.7976,1559,4655,5583,1559,35,11341.256073367635
13117,9,10.195,9185,0.160261305,1426,141.0154,1548,7996,4641,9294,18,5779.8042884078795
13118,10,19.5,9185,0.0164043892,1548,183.3608,1550,7996,3980,9294,23,8449.940178100871
13119,8,5.785,5019,0.04035886,1989,181.366,1550,7996,3980,9294,23,8346.260133595406
13120,9,11.65,5019,0.058849939,1086,172.7422,1548,7996,4641,9294,18,7113.070512102642
13121,9,11.5,9185,0.046085421,1989,117.6124,1553,1553,5583,9294,33,4534.621935998053
13122,10,7.365,9185,0.160619486,1989,93.612,1546,4655,5583,1546,11,3381.2531234911685
13123,10,20.1,9185,0.074743226,1136,111.5228,1550,4655,3980,9294,21,4387.043419266175
13124,10,18.7,9185,0.0894533,1989,254.3672,1548,7996,4641,9294,18,10533.514646426067
13125,8,15.75,9185,0.041268371625,1086,194.8452,1548,7996,4641,9294,18,8042.66437269671
13126,10,7.905,9185,0.05494116,1426,110.4254,1553,1553,5583,9294,33,4252.186017940085
13127,10,6.76,5019,0.02904146,2013,80.796,1548,7996,4641,9294,18,3289.742505847784
13128,9,16.75,9185,0.104835967,1989,154.863,1550,7996,4641,9294,16,6083.956655152842
13129,10,11.5,9185,0.171348934,1989,125.7704,1550,4655,3980,9294,21,4951.462413537094
13130,10,6.115,5019,0.011390654,1426,91.0488,1550,4655,3980,9294,21,3579.1797861525606
13131,8,12.1,9185,0.079739853,1548,169.4106,1553,1553,5583,9294,33,6565.248630977995
13132,9,7.865,9185,0.061059672,186,162.7526,1550,7996,3980,9294,23,7472.430900223386
13133,9,13.35,5019,0.148643089,1989,179.766,1559,4655,5583,1559,35,11123.512891325867
13134,8,15.7,9185,0.123186843,1084,133.5942,1543,7996,4641,9294,13,4698.887957232042
13135,9,21.25,9185,0.024655594,1548,144.0102,1550,7996,3980,9294,23,6607.109650997671
13136,10,15.6,9185,0.037746432,1989,123.8704,1550,4655,3980,9294,21,4885.565374787079
13137,10,10.895,9185,0.027025266,280,52.2666,1553,1553,5583,9294,33,1990.516789230529
13138,10,6.42,9185,0.053773114,1136,179.0002,1543,7996,4641,9294,13,6332.809188218725
13139,10,6.89,5019,0.228353164,1989,192.482,925,7996,5583,1805,22,1107.3491146813863
13140,9,7.07,9185,0.093671176,1989,115.3834,1550,7996,3980,9294,23,5265.276925763848
13141,10,20.75,9185,0.08944169,186,192.0478,1548,7996,4641,9294,18,7916.973167564586
13142,10,9.0,9185,0.137270472,1426,213.4534,925,7996,5583,1805,22,1230.897659741967
13143,10,6.4,9185,0.084753606,1426,40.2796,1550,7996,3980,9294,23,1807.4802097944123
13144,9,12.6,9185,0.007196387333333333,1548,189.2556,1559,4655,5583,1559,35,11769.034505926607
13145,10,7.42,5019,0.021469174,89,187.6582,1559,4655,5583,1559,35,11650.679100532061
13146,10,8.18,9185,0.013150445,1548,140.6154,1550,4655,3980,9294,21,5565.3417817629215
13147,9,17.25,5019,0.159062948,2013,60.2194,1553,1553,5583,9294,33,2293.0538653413687
13148,10,19.1,9185,0.038623716,2013,209.6586,1550,4655,3980,9294,21,8339.135570135895
13149,9,7.09,9185,0.006956501222222221,1086,49.1034,1546,4655,5583,1546,11,1762.8557807313089
13150,8,20.5,5019,0.111865695,2013,191.8478,1559,4655,5583,1559,35,11888.149917087449
13151,9,7.17,5019,0.060065869,2013,130.9968,1543,7996,4641,9294,13,4610.602529742459
13152,9,5.485,9185,0.042993634,858,167.3842,1543,7996,4641,9294,13,5917.274401239112
13153,8,20.85,9185,0.097599775,269,224.8746,1550,7996,4641,9294,16,8888.448514352594
13154,10,7.02,9185,0.135852194,2013,149.7734,925,7996,5583,1805,22,858.7875148070034
13155,9,19.2,9185,0.167504237,1426,110.5886,925,7996,5583,1805,22,630.8397315220938
13156,9,19.0,9185,0.112379351,1426,105.3622,1546,4655,5583,1546,11,3814.774051317206
13157,9,20.5,9185,0.023138823,280,152.734,1550,7996,4641,9294,16,6011.389936644143
13158,10,5.655,9185,0.0740160393,2013,168.05,1550,4655,3980,9294,21,6654.505754629669
13159,9,18.7,5019,0.070801636,1426,227.801,1550,4655,3980,9294,21,9065.328743662385
13160,10,14.15,9185,0.036016611,726,41.4138,1548,7996,4641,9294,18,1667.7176119892845
13161,9,6.52,9185,0.04457004,1084,165.3842,1553,1553,5583,9294,33,6411.832285901526
13162,9,12.1,9185,0.029775731,726,145.2444,1550,7996,4641,9294,16,5710.020755494221
13163,10,14.3,9185,0.213478694,1426,84.9224,925,7996,5583,1805,22,482.21737054962097
13164,8,18.0,9185,0.123849384,1426,120.0124,1559,4655,5583,1559,35,7379.847706205512
13165,10,8.185,9185,0.038886823,2013,118.5808,1546,4655,5583,1546,11,4307.7847675333
13166,9,7.05,5019,0.055512274,416,225.7088,1553,1553,5583,9294,33,8791.798630289793
13167,9,17.2,5019,0.05707763,2013,224.8088,1550,4655,3980,9294,21,8946.988705336746
13168,9,18.35,9185,0.030495077,858,194.0162,1550,7996,3980,9294,23,8941.519076590075
13169,9,8.3,5019,0.031596274111111114,1086,99.8384,1559,4655,5583,1559,35,6132.606522566704
13170,8,9.5,5019,0.048960915,269,188.1898,1543,7996,4641,9294,13,6664.142012921025
13171,10,6.26,9185,0.031485704,1548,110.0228,1548,7996,4641,9294,18,4501.557287007664
13172,9,15.0,9185,0.071662195,858,127.7362,1546,4655,5583,1546,11,4642.050494080628
13173,9,13.5,5019,0.067815921,1136,58.0562,1553,1553,5583,9294,33,2211.9603117161796
13174,9,7.35,9185,0.028756673,2013,40.5454,1543,7996,4641,9294,13,1401.8026737921336
13175,10,8.68,9185,0.008849431,1426,99.9384,1550,4655,3980,9294,21,3935.8825703448606
13176,9,20.85,9185,0.202948268,1989,197.4452,925,7996,5583,1805,22,1136.5507848299835
13177,10,7.105,9185,0.078454358,1548,58.3562,880,7996,3980,1805,35,323.44323279700274
13178,9,15.85,9185,0.107816091,726,56.8904,1548,7996,4641,9294,18,2299.229579687725
13179,10,12.65,9185,0.035465802,1086,229.601,1550,4655,3980,9294,21,9146.759795733336
13180,10,19.35,5019,0.049635605,2013,76.5644,1550,7996,3980,9294,23,3473.906267555407
13181,9,20.7,5019,0.114348523,1136,95.0436,1548,7996,4641,9294,18,3872.7099772721335
13182,10,14.0,5019,0.042195096,1989,51.564,1543,7996,4641,9294,13,1788.7220056816182
13183,10,17.1,9185,0.117578079,1548,113.886,880,7996,3980,1805,35,637.6907067759852
13184,9,15.6,9185,0.045240103,1136,241.7854,1543,7996,4641,9294,13,8597.55752556527
13185,9,17.25,9185,0.072839052,1084,79.7986,1550,7996,3980,9294,23,3621.158929694126
13186,10,20.7,5019,0.120932251,1426,117.0466,1559,4655,5583,1559,35,7194.812928790364
13187,10,20.6,9185,0.023433422,2013,94.5778,1553,1553,5583,9294,33,3637.1131929668013
13188,9,16.0,9185,0.077168705,2013,46.5086,1546,4655,5583,1546,11,1662.7621785669696
13189,9,10.3,9185,0.079064574,1086,178.237,1546,4655,5583,1546,11,6511.209581419683
13190,9,9.1,5019,0.008079833,1426,81.7618,1543,7996,4641,9294,13,2863.831607264009
13191,9,4.805,5019,0.037758036,1136,124.5704,1550,4655,3980,9294,21,4913.617152910812
13192,9,14.65,9185,0.171654513,2013,48.4692,1550,4655,3980,9294,21,1879.149977842718
13193,10,13.8,5019,0.014733108,1084,89.4172,1550,7996,3980,9294,23,4073.9651791308856
13194,9,8.695,9185,0.10635280611111111,1548,96.0094,925,7996,5583,1805,22,546.770477566032
13195,9,20.25,9185,0.060802383,1136,219.7482,925,7996,5583,1805,22,1269.2021980717225
13196,9,12.6,5019,0.022004053,2013,248.6092,1550,4655,3980,9294,21,9923.151628007556
13197,9,12.1,9185,0.052143322,726,144.5444,880,7996,3980,1805,35,813.3708612303433
13198,8,18.0,9185,0.019416374,858,129.5994,1550,4655,3980,9294,21,5119.892442165616
13199,9,8.1,5019,0.134298156,1084,40.448,1550,7996,4641,9294,16,1554.5822122952127
13200,10,5.735,9185,0.057193256,2013,174.437,1546,4655,5583,1546,11,6373.005222876182
13201,9,19.35,9185,0.021579142444444446,858,62.6168,1550,7996,4641,9294,16,2429.6577193158173
13202,8,16.2,9185,0.175151361,858,182.1608,1550,7996,4641,9294,16,7170.050009617989
13203,9,19.35,9185,0.033155576,736,173.9738,1548,7996,4641,9294,18,7170.227327676645
13204,8,18.0,9185,0.125156,1426,119.8124,1543,7996,4641,9294,13,4206.680606435311
13205,10,6.63,5019,0.010956306,1989,56.9588,1550,4655,3980,9294,21,2222.377148147227
13206,9,16.0,5019,0.166159652,1426,87.5856,925,7996,5583,1805,22,497.7574409013603
13207,10,8.895,5019,0.137924102,1426,161.9236,1548,7996,4641,9294,18,6652.904926932841
13208,8,7.71,5019,0.111469959,1989,56.0956,925,7996,5583,1805,22,316.69387149730136
13209,8,16.5,5019,0.09405464,1086,98.3068,1548,7996,4641,9294,18,4008.920321202794
13210,9,18.2,9185,0.16240296,2013,34.819,1543,7996,4641,9294,13,1198.0366968409085
13211,8,9.695,5019,0.030461721,1989,220.0114,1543,7996,4641,9294,13,7815.66856965329
13212,10,15.75,9185,0.235341126,362,252.1382,925,7996,5583,1805,22,1456.801532116951
13213,10,5.78,9185,0.024362196,726,145.8102,925,7996,5583,1805,22,837.668922145137
13214,9,16.1,9185,0.065170902,1136,146.176,1550,7996,4641,9294,16,5741.082049952015
13215,8,19.5,5019,0.030668818,1084,87.954,1553,1553,5583,9294,33,3377.1967476885593
13216,9,5.695,9185,0.065722924,1426,256.9646,1548,7996,4641,9294,18,10647.301000373876
13217,10,7.59,5019,0.14504086,2013,173.608,1550,7996,3980,9294,23,7969.676905233953
13218,10,20.35,9185,0.039347842,1548,125.2678,1548,7996,4641,9294,18,5134.442391517578
13219,8,13.3,9185,0.079968115,1136,234.43,1548,7996,4641,9294,18,9696.656257953318
13220,9,18.75,9185,0.051997608,858,108.328,1553,1553,5583,9294,33,4170.448836418219
13221,9,20.1,9185,0.014968132,858,140.8154,1548,7996,4641,9294,18,5790.219467821292
13222,9,19.85,9185,0.044281997,1136,85.8856,1559,4655,5583,1559,35,5260.368615237013
13223,10,14.65,9185,0.083830905,1548,161.4552,1543,7996,4641,9294,13,5699.159893104666
13224,9,11.6,9185,0.038486905,1136,55.4272,1553,1553,5583,9294,33,2111.8571169962815
13225,9,17.85,9185,0.024821278,726,153.4998,1550,7996,3980,9294,23,7049.652521925529
13226,10,12.3,9185,0.009402696,1086,74.138,1553,1553,5583,9294,33,2843.482486555162
13227,10,8.895,9185,0.06828872420000001,186,176.637,1550,7996,4641,9294,16,6958.143220328335
13228,9,18.7,9185,0.01459303,726,52.7324,1550,7996,3980,9294,23,2382.2750981146187
13229,9,7.35,9185,0.022264166555555555,2013,43.8454,1550,7996,3980,9294,23,1973.779976459613
13230,8,14.75,9185,0.032941482,858,238.8906,1550,4655,3980,9294,21,9523.868180387673
13231,10,7.56,9185,0.0622296457,1426,156.563,925,7996,5583,1805,22,899.3183914801693
13232,9,18.75,9185,0.010386567,1548,206.9954,1548,7996,4641,9294,18,8568.656633319242
13233,9,7.71,5019,0.047579697,1136,120.3756,1550,7996,4641,9294,16,4715.057216891773
13234,9,10.195,5019,0.017631222,269,240.6538,1550,7996,3980,9294,23,11137.704709417
13235,9,11.1,9185,0.010684957,1084,85.7908,1546,4655,5583,1546,11,3105.8993326035056
13236,9,6.36,9185,0.201765292,2013,46.606,925,7996,5583,1805,22,262.1236120720905
13237,8,10.8,9185,0.061350284,726,153.3024,1546,4655,5583,1546,11,5588.703845148376
13238,8,14.85,9185,0.098402239,2013,168.1474,1550,7996,3980,9294,23,7719.13075195497
13239,9,15.7,9185,0.056306994,858,153.2024,1543,7996,4641,9294,13,5406.228277682279
13240,8,18.85,9185,0.014105020375,858,132.5626,1548,7996,4641,9294,18,5446.022500474005
13241,9,9.195000000000002,5019,0.046892427,1426,53.2666,1559,4655,5583,1559,35,3237.28552520725
13242,9,16.75,5019,0.024954731,726,38.3822,1546,4655,5583,1546,11,1370.112562186989
13243,9,6.135,5019,0.079261353,1086,152.8366,1553,1553,5583,9294,33,5913.200559508835
13244,10,14.15,9185,0.035325003,1084,254.1014,1550,4655,3980,9294,21,10139.368746320592
13245,9,7.27,9185,0.077930971,858,97.3384,925,7996,5583,1805,22,554.6974696924736
13246,10,13.85,5019,0.056318568,186,234.03,1550,7996,3980,9294,23,10809.107241948235
13247,10,17.85,9185,0.046898544,736,152.8682,1543,7996,4641,9294,13,5395.594549631269
13248,9,16.0,9185,0.061095899,269,223.4404,1546,4655,5583,1546,11,8195.151595289966
13249,10,8.115,5019,0.056306024,1084,156.1972,880,7996,3980,1805,35,879.946699185835
13250,9,17.6,9185,0.085911519,1989,114.5176,880,7996,3980,1805,35,641.5595572697249
13251,8,13.6,5019,0.049666358,1426,110.7912,1550,4655,3980,9294,21,4360.239470629244
13252,8,15.1,9185,0.059324821,1548,237.2248,1550,7996,3980,9294,23,10958.27449559675
13253,9,15.25,9185,0.061133888,1548,129.0968,1553,1553,5583,9294,33,4982.9462071927865
13254,10,6.28,9185,0.027817961,726,85.8198,1546,4655,5583,1546,11,3102.902966099662
13255,9,7.855,5019,0.074070351,1136,217.2482,1548,7996,4641,9294,18,8975.92035068815
13256,10,8.97,9185,0.155687405,1548,52.8956,925,7996,5583,1805,22,298.2097349343741
13257,10,19.35,5019,0.049626219,2013,80.2644,1550,7996,4641,9294,16,3123.319057916252
13258,9,16.75,9185,0.021121347,362,53.0298,1559,4655,5583,1559,35,3226.1802363026104
13259,9,11.8,9185,0.040626524444444444,2013,45.5402,1550,7996,3980,9294,23,2049.6383469753446
13260,9,14.5,5019,0.059067021,2013,170.9448,1546,4655,5583,1546,11,6243.113033580959
13261,9,16.85,5019,0.079675335,1989,110.1544,1550,7996,4641,9294,16,4305.509162143312
13262,9,7.785000000000001,9185,0.12035047688888888,1136,103.6306,1559,4655,5583,1559,35,6357.721308937176
13263,10,7.605,9185,0.129241042,2013,165.021,1550,7996,3980,9294,23,7570.4985037949655
13264,10,11.15,9185,0.1050340944,1136,47.2744,925,7996,5583,1805,22,266.18128492789793
13265,9,12.35,9185,0.093676604,1989,119.4124,1546,4655,5583,1546,11,4333.26897439327
13266,9,11.0,5019,0.133687996,1084,222.0798,1546,4655,5583,1546,11,8135.731261448509
13267,9,18.75,9185,0.010424177,1548,208.0954,1543,7996,4641,9294,13,7396.589645058948
13268,10,17.25,9185,0.106523384,1426,38.1822,1559,4655,5583,1559,35,2305.551078475297
13269,9,18.85,9185,0.052160388,858,190.4846,1548,7996,4641,9294,18,7857.292729094499
13270,9,5.785,5019,0.038835464,2013,263.1252,1548,7996,4641,9294,18,10914.56923937235
13271,9,20.25,9185,0.014303066,1548,147.6418,1543,7996,4641,9294,13,5216.676427422876
13272,9,13.35,9185,0.038526684,1989,238.3564,1550,7996,3980,9294,23,11017.892466820134
13273,10,17.75,5019,0.157718931,1136,240.2538,1543,7996,4641,9294,13,8527.645962052273
13274,9,14.6,9185,0.150539043,726,49.2692,1550,7996,4641,9294,16,1899.3366362326476
13275,10,7.5,9185,0.050505213,1084,123.7072,1559,4655,5583,1559,35,7620.1016394299095
13276,9,19.35,9185,0.026160105,2013,168.3474,1553,1553,5583,9294,33,6533.336542671577
13277,10,19.75,9185,0.033861654,1989,213.2902,1553,1553,5583,9294,33,8306.127049331266
13278,10,10.0,9185,0.067733845,2013,243.3144,880,7996,3980,1805,35,1380.1816364466101
13279,8,16.25,9185,0.039146163,1548,114.3176,1550,7996,3980,9294,23,5222.090573936521
13280,9,8.275,9185,0.110513428,1548,104.4306,1548,7996,4641,9294,18,4261.84675594751
13281,9,12.3,9185,0.076554385,1548,245.746,1550,7996,3980,9294,23,11354.382726879669
13282,10,20.7,5019,0.121419594,1426,117.5466,1553,1553,5583,9294,33,4526.043676959047
13283,9,13.85,9185,0.031332632,280,40.548,1550,7996,4641,9294,16,1561.5926757521313
13284,9,9.5,9185,0.084679095,362,190.6872,1559,4655,5583,1559,35,11819.57863278763
13285,9,11.8,9185,0.054109186,362,74.7012,1553,1553,5583,9294,33,2858.582253853099
13286,10,15.35,5019,0.09224886,736,147.6734,925,7996,5583,1805,22,847.0023435903713
13287,10,7.725,9185,0.029066785,1548,121.0414,1550,7996,4641,9294,16,4744.753588361329
13288,9,20.35,9185,0.037339898,1548,75.2328,880,7996,3980,1805,35,419.1148804684751
13289,8,11.8,5019,0.169458887,1084,116.2834,1559,4655,5583,1559,35,7143.850483294098
13290,9,14.3,5019,0.049666763,736,212.9586,1550,7996,4641,9294,16,8417.8618614408
13291,9,20.5,5019,0.019106758,1426,82.6592,1559,4655,5583,1559,35,5065.4599467019225
13292,8,18.85,9185,0.039636104,1989,41.648,1550,7996,4641,9294,16,1604.1307349202555
13293,10,19.6,9185,0.040089313,1548,106.7964,925,7996,5583,1805,22,610.0577266629338
13294,10,19.2,5019,0.093840193,1426,188.0214,1553,1553,5583,9294,33,7297.078185271254
13295,9,7.09,9185,0.012076957,1086,48.6034,925,7996,5583,1805,22,274.5974203099341
13296,9,6.715,5019,0.122081667,1086,43.8454,1546,4655,5583,1546,11,1565.080570035579
13297,9,10.3,9185,0.116910445,858,154.563,1550,7996,4641,9294,16,6071.076338321263
13298,9,8.18,5019,0.144274551,1426,55.2588,880,7996,3980,1805,35,305.75237872667657
13299,9,18.2,9185,0.049419707,2013,148.2734,1548,7996,4641,9294,18,6091.988272046733
13300,9,12.35,9185,0.093296553,1989,120.0124,1550,7996,3980,9294,23,5480.006274105438
13301,8,8.84,5019,0.076717379,1426,109.7228,1548,7996,4641,9294,18,4483.6213847225135
13302,10,6.76,5019,0.048511068,2013,77.996,925,7996,5583,1805,22,443.178723591568
13303,9,20.2,9185,0.112693192,1989,256.2646,880,7996,3980,1805,35,1453.840569530721
13304,10,20.85,9185,0.037615546,1426,192.4478,1543,7996,4641,9294,13,6819.835780045721
13305,10,18.7,9185,0.026409147,1086,126.102,1546,4655,5583,1546,11,4587.97291971623
13306,9,16.7,5019,0.061744052,1989,59.2562,1559,4655,5583,1559,35,3606.1227732191555
13307,10,10.5,5019,0.048304782,1136,47.8376,1548,7996,4641,9294,18,1930.0980811116347
13308,9,5.11,9185,0.034705807,1548,163.721,1559,4655,5583,1559,35,10135.611105572745
13309,10,11.3,9185,0.0583912773,1548,192.8478,1550,4655,3980,9294,21,7655.859169012705
13310,9,9.895,5019,0.04693988844444444,1426,261.8278,1550,7996,4641,9294,16,10384.80864234398
13311,10,16.6,9185,0.016132205,858,108.2596,1559,4655,5583,1559,35,6664.669895616695
13312,10,16.25,9185,0.025882559,2013,168.7474,1543,7996,4641,9294,13,5970.385842443268
13313,10,6.89,5019,0.136402598,1989,191.882,1550,7996,4641,9294,16,7561.588760824653
13314,8,10.1,5019,0.045683383,1989,38.2848,1550,7996,4641,9294,16,1472.3114565855956
13315,9,17.6,5019,0.047353168,1989,117.2782,1548,7996,4641,9294,18,4800.659725041693
13316,10,11.1,5019,0.053858987,2013,166.0526,1550,4655,3980,9294,21,6577.006927917421
13317,10,6.26,9185,0.031549979,1548,109.8228,1546,4655,5583,1546,11,3985.846277589449
13318,10,18.7,9185,0.089255373,1989,253.9672,1550,7996,4641,9294,16,10059.255199029722
13319,9,8.895,5019,0.039041114,1086,206.5296,1550,7996,3980,9294,23,9524.568866778884
13320,10,6.115,5019,0.011396037,1426,89.0488,1548,7996,4641,9294,18,3636.0920726398563
13321,9,8.88,9185,0.098540307,1548,211.127,1553,1553,5583,9294,33,8208.53797881961
13322,10,19.7,9185,0.130411797,1086,180.566,925,7996,5583,1805,22,1038.5248606692815
13323,10,14.15,9185,0.03509937,1084,255.6014,1559,4655,5583,1559,35,15937.222967955153
13324,10,20.7,9185,0.284224541,1084,186.1266,925,7996,5583,1805,22,1069.888280949114
13325,8,6.695,9185,0.033913749,1426,220.3456,1553,1553,5583,9294,33,8585.357534749386
13326,9,8.6,9185,0.121539272,1548,92.4146,880,7996,3980,1805,35,515.7055899427625
13327,10,19.0,9185,0.224269298,1989,104.4622,880,7996,3980,1805,35,583.5959143851229
13328,10,14.0,5019,0.06052101,1426,152.9656,1550,4655,3980,9294,21,6049.700708365592
13329,9,10.195,9185,0.07143791277777778,1989,119.744,925,7996,5583,1805,22,684.7373345475255
13330,10,12.5,9185,0.112131275,1084,118.244,1553,1553,5583,9294,33,4553.825203944843
13331,10,15.0,9185,0.04656414,416,121.0414,1546,4655,5583,1546,11,4397.541613298756
13332,9,15.0,9185,0.045091342,858,139.4838,1546,4655,5583,1546,11,5079.361991253463
13333,10,20.75,9185,0.089624277,186,193.9478,1546,4655,5583,1546,11,7093.557428803379
13334,10,17.7,9185,0.011613156,1426,95.041,1550,7996,3980,9294,23,4335.852540815518
13335,10,6.28,9185,0.046372661,726,88.5198,925,7996,5583,1805,22,504.0313945118156
